,UNITID,NAME,CITY,STATE,ZIP,REGION,LOCALE,COSTT4_A,NPT4_PRIV,DEBT_MDN,FAMINC,ADM_RATE,SAT_AVG,UGDS,RET_FT4_POOLED,UGDS_WHITE,COST_CATEGORY
503,175227,Dunwoody College of Technology,Minneapolis,MN,55403-1192,4,11.0,28345.0,22853.0,12000.0,55172.888235,0.6994,,1294.0,0.7826,0.7048,Middle cost
504,175421,Belhaven University,Jackson,MS,39202,5,12.0,34614.0,18460.0,19178.0,39294.298731,0.5161,,2220.0,0.6458,0.4027,Middle cost
505,175430,Blue Mountain College,Blue Mountain,MS,38610-9509,5,42.0,22226.0,12120.0,11250.0,48896.875433,0.9293,1112.0,618.0,0.6851,0.8172,Middle cost
506,175980,Millsaps College,Jackson,MS,39210-0001,5,12.0,54663.0,23390.0,19000.0,87876.933908,0.5931,1212.0,793.0,0.7838,0.6293,Middle cost
507,176053,Mississippi College,Clinton,MS,39058,5,21.0,32102.0,17192.0,15113.0,59157.483821,0.384,1199.0,3036.0,0.7848,0.6993,Middle cost
508,176318,Rust College,Holly Springs,MS,38635,5,32.0,16490.0,10364.0,10933.0,20393.621583,0.5322,,846.0,0.6225,0.0024,Lower cost
509,176336,Southeastern Baptist College,Laurel,MS,39440-9989,5,32.0,10144.0,6002.0,,28013.4,,,72.0,0.7273,0.2361,Lower cost
510,176406,Tougaloo College,Tougaloo,MS,39174,5,12.0,22391.0,14262.0,19250.0,25570.655844,0.9147,1011.0,719.0,0.7121,0.0028,Middle cost
511,176479,William Carey University,Hattiesburg,MS,39401,5,13.0,27585.0,18905.0,16000.0,36197.614809,0.6787,1206.0,2050.0,0.8495,0.619,Middle cost
512,176628,Avila University,Kansas City,MO,64145-1698,4,11.0,38040.0,19174.0,17750.0,53336.967168,0.5456,1080.0,1191.0,0.6866,0.5206,Middle cost
513,176664,Baptist Bible College,Springfield,MO,65803-3498,4,12.0,24990.0,20857.0,12551.0,59847.076555,,,238.0,0.6091,0.8193,Middle cost
514,176770,Cox College,Springfield,MO,65802-1917,4,12.0,27170.0,18450.0,18209.0,50157.363636,1.0,,698.0,0.5,0.8754,Middle cost
515,176789,Calvary University,Kansas City,MO,64147-1341,4,11.0,18268.0,8017.0,12000.0,47624.122807,0.6707,1117.0,259.0,0.6667,0.8263,Lower cost
516,176910,Central Christian College of the Bible,Moberly,MO,65270-1997,4,32.0,23897.0,14339.0,10000.0,48301.296774,,,209.0,0.6023,0.8038,Middle cost
517,176947,Central Methodist University-College of Liberal Arts and Sciences,Fayette,MO,65248-1198,4,32.0,37780.0,19764.0,12317.0,49458.092249,0.9336,1106.0,1147.0,0.7058,0.701,Middle cost
518,177038,Cleveland University-Kansas City,Overland Park,KS,66210,4,12.0,35582.0,31712.0,10000.0,36128.784615,0.3,,67.0,0.75,0.7313,Middle cost
519,177065,Columbia College,Columbia,MO,65216,4,12.0,34567.0,24148.0,14800.0,33448.149011,,,10767.0,0.6889,0.5522,Middle cost
520,177083,Conception Seminary College,Conception,MO,64433-0502,4,42.0,36835.0,27244.0,,53063.384615,1.0,1155.0,60.0,0.6167,0.7,Middle cost
521,177117,Cottey College,Nevada,MO,64772,4,33.0,31140.0,18669.0,12000.0,54804.359375,0.3804,1096.0,271.0,0.6944,0.6679,Middle cost
522,177144,Culver-Stockton College,Canton,MO,63435-1299,4,43.0,38546.0,20231.0,14202.0,62684.798658,0.464,1058.0,975.0,0.6766,0.72,Middle cost
523,177214,Drury University,Springfield,MO,65802-3791,4,12.0,38330.0,18595.0,13275.0,46345.803993,0.6824,1227.0,1486.0,0.86,0.8122,Middle cost
524,177339,Evangel University,Springfield,MO,65802-2125,4,12.0,35965.0,22289.0,17752.0,62014.680918,0.7916,,1634.0,0.7878,0.8182,Middle cost
525,177418,Fontbonne University,Saint Louis,MO,63105-3098,4,21.0,38830.0,21406.0,19319.0,67161.286798,0.8144,1079.0,881.0,0.7706,0.6856,Middle cost
526,177542,Hannibal-LaGrange University,Hannibal,MO,63401,4,33.0,34924.0,21189.0,14580.0,48746.069288,0.5364,,677.0,0.5425,0.7991,Middle cost
527,177746,Kansas City Art Institute,Kansas City,MO,64111-1874,4,11.0,53021.0,30887.0,22250.0,68316.442577,0.692,,665.0,0.7958,0.6391,Middle cost
528,177816,Kenrick Glennon Seminary,Saint Louis,MO,63119-4399,4,21.0,37890.0,34320.0,,,0.75,,46.0,0.871,0.9565,Middle cost
529,177968,Lindenwood University,Saint Charles,MO,63301-1695,4,13.0,30117.0,18264.0,21128.0,62517.98064,0.8811,1117.0,6458.0,0.7188,0.5554,Middle cost
530,177986,Logan University,Chesterfield,MO,63017,4,21.0,18068.0,14239.0,6333.0,39966.581197,0.8837,,179.0,0.2857,0.581,Lower cost
531,178059,Maryville University of Saint Louis,Saint Louis,MO,63141-7299,4,21.0,45050.0,25045.0,14225.0,72181.107518,0.945,1146.0,3609.0,0.8445,0.7002,Middle cost
532,178208,Midwestern Baptist Theological Seminary,Kansas City,MO,64118-4697,4,11.0,17684.0,14503.0,10250.0,46709.005208,0.9561,1118.0,588.0,0.5294,0.7619,Lower cost
533,178244,Missouri Baptist University,Saint Louis,MO,63141-8698,4,21.0,38748.0,20708.0,16375.0,55602.236396,0.5229,1074.0,1818.0,0.6263,0.7679,Middle cost
534,178369,Missouri Valley College,Marshall,MO,65340,4,33.0,33697.0,19055.0,9500.0,54618.455276,0.5918,997.0,1440.0,0.4451,0.4368,Middle cost
535,178679,Ozark Christian College,Joplin,MO,64801,4,13.0,22324.0,15948.0,14738.0,62279.42449,0.5755,1163.0,600.0,0.7602,0.8333,Middle cost
536,178697,College of the Ozarks,Point Lookout,MO,65726-0017,4,32.0,29476.0,9380.0,,37360.051282,0.1152,1174.0,1548.0,0.747,0.887,Middle cost
537,178721,Park University,Parkville,MO,64152-3795,4,21.0,21665.0,16185.0,12209.0,37431.921108,,,9191.0,0.5041,0.4553,Middle cost
538,178891,Ranken Technical College,Saint Louis,MO,63113-2811,4,11.0,22198.0,16307.0,11000.0,47181.382445,,,1698.0,0.6,0.682,Middle cost
539,179043,Rockhurst University,Kansas City,MO,64110-2561,4,11.0,50180.0,21973.0,15000.0,95739.071537,0.6612,1204.0,1579.0,0.8582,0.7131,Middle cost
540,179159,Saint Louis University,Saint Louis,MO,63103-2097,4,11.0,56344.0,27861.0,20500.0,101081.31225,0.5753,1304.0,6917.0,0.899,0.678,Higher cost
541,179256,Saint Louis Christian College,Florissant,MO,63033,4,21.0,20235.0,18250.0,10000.0,39810.431034,0.3333,1061.0,70.0,0.5,0.6143,Middle cost
542,179265,St. Louis College of Pharmacy,Saint Louis,MO,63110-1088,4,11.0,44898.0,30579.0,19500.0,75188.080229,0.7083,1247.0,379.0,0.8761,0.6623,Middle cost
543,179326,Southwest Baptist University,Bolivar,MO,65613-2596,4,32.0,33935.0,16532.0,15000.0,46658.582712,0.704,1100.0,2126.0,0.6766,0.8311,Middle cost
544,179548,Stephens College,Columbia,MO,65215,4,12.0,44995.0,23231.0,20849.0,53369.797849,0.5886,1138.0,548.0,0.6194,0.6679,Middle cost
545,179867,Washington University in St Louis,Saint Louis,MO,63130-4899,4,21.0,71975.0,27427.0,15500.0,119063.23691,0.1503,1506.0,7356.0,0.9669,0.5098,Higher cost
546,179894,Webster University,Saint Louis,MO,63119-3194,4,21.0,42492.0,22206.0,17859.0,59518.425336,0.5614,1181.0,2958.0,0.7849,0.6227,Middle cost
547,179946,Westminster College,Fulton,MO,65251-1299,4,32.0,39961.0,21674.0,19500.0,71634.422222,0.9446,1133.0,712.0,0.7475,0.7163,Middle cost
548,179955,William Jewell College,Liberty,MO,64068-1896,4,21.0,47893.0,22556.0,20000.0,86297.202128,0.4597,1228.0,803.0,0.7563,0.7945,Middle cost
549,179964,William Woods University,Fulton,MO,65251-2388,4,32.0,37795.0,21098.0,13817.0,64608.056112,0.6391,1130.0,889.0,0.7573,0.8133,Middle cost
550,180054,Blackfeet Community College,Browning,MT,59417-0819,7,41.0,13528.0,7915.0,,17229.161702,,,290.0,,0.0724,Lower cost
551,180106,Carroll College,Helena,MT,59625-0002,7,33.0,48487.0,25674.0,19750.0,95541.507692,0.7833,1199.0,1210.0,0.8228,0.8165,Middle cost
552,180258,University of Providence,Great Falls,MT,59405-4996,7,13.0,36439.0,20355.0,12500.0,58825.501672,0.5636,,876.0,0.6054,0.7614,Middle cost
553,180595,Rocky Mountain College,Billings,MT,59102-1796,7,12.0,38639.0,17874.0,16000.0,71799.340122,0.5845,1119.0,879.0,0.6674,0.7816,Middle cost
554,180647,Salish Kootenai College,Pablo,MT,59855,7,42.0,12794.0,7274.0,8625.0,18080.123913,,,672.0,0.62,0.2158,Lower cost
555,180814,Bellevue University,Bellevue,NE,68005-3098,4,21.0,18574.0,12055.0,14000.0,44803.456709,,,6377.0,0.758,0.4987,Lower cost
556,180832,Clarkson College,Omaha,NE,68131-2739,4,11.0,28773.0,24964.0,22109.0,61575.322799,0.4068,1035.0,646.0,0.7347,0.7461,Middle cost
557,180878,Bryan College of Health Sciences,Lincoln,NE,68506,4,11.0,26985.0,24101.0,23000.0,73054.020921,0.4,1100.0,566.0,0.866,0.8887,Middle cost
558,180984,Concordia University-Nebraska,Seward,NE,68434-1556,4,32.0,42428.0,20331.0,19500.0,83412.587459,0.6791,1124.0,1268.0,0.7657,0.735,Middle cost
559,181002,Creighton University,Omaha,NE,68178,4,11.0,52931.0,29994.0,20000.0,118447.98357,0.7144,1276.0,4405.0,0.893,0.7146,Middle cost
560,181020,Doane University,Crete,NE,68333,4,32.0,46710.0,24555.0,18493.0,69237.737787,0.6827,,1002.0,0.7459,0.8144,Middle cost
561,181127,Hastings College,Hastings,NE,68901,4,32.0,42551.0,22107.0,15250.0,76258.620626,0.642,1096.0,962.0,0.6736,0.7661,Middle cost
562,181297,Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,68114-2852,4,11.0,30388.0,23779.0,20000.0,65963.315299,0.907,1140.0,775.0,0.803,0.8271,Middle cost
563,181330,Midland University,Fremont,NE,68025,4,32.0,43340.0,22506.0,14000.0,73363.27907,0.5207,1054.0,1212.0,0.6135,0.4719,Middle cost
564,181376,Nebraska Christian College of Hope International University,Papillion,NE,68046,4,41.0,29262.0,18388.0,16369.0,57247.236893,0.3354,981.0,129.0,0.5806,0.5969,Middle cost
565,181446,Nebraska Wesleyan University,Lincoln,NE,68504-2794,4,11.0,45298.0,23259.0,20173.0,80936.094027,0.7208,1199.0,1839.0,0.7893,0.8086,Middle cost
566,181543,Summit Christian College,Gering,NE,69341,4,33.0,12714.0,5581.0,,37692.733333,1.0,1035.0,23.0,1.0,0.8696,Lower cost
567,181604,College of Saint Mary,Omaha,NE,68106,4,11.0,29742.0,14725.0,20000.0,60173.342282,0.521,,810.0,0.8029,0.6901,Middle cost
568,181738,Union College,Lincoln,NE,68506,4,11.0,34796.0,22595.0,19000.0,59064.051282,0.9606,1079.0,696.0,0.7527,0.5014,Middle cost
569,181853,York College,York,NE,68467-2699,4,33.0,28204.0,16107.0,12250.0,57418.3361,0.5033,1052.0,396.0,0.5546,0.5682,Middle cost
570,182148,Las Vegas College,Henderson,NV,89074-8811,8,11.0,24689.0,17899.0,9500.0,26209.777614,,,97.0,,0.3093,Middle cost
571,182458,Sierra Nevada College,Incline Village,NV,89451,8,32.0,48058.0,24737.0,14000.0,74394.435185,0.6433,1085.0,397.0,0.628,0.7783,Middle cost
572,182634,Colby-Sawyer College,New London,NH,03257-7835,1,42.0,57350.0,26950.0,22446.0,89824.633772,0.8963,,851.0,0.7285,0.7826,Higher cost
573,182670,Dartmouth College,Hanover,NH,03755-3529,1,33.0,71827.0,31449.0,12906.0,102529.54184,0.0874,1488.0,4312.0,0.9631,0.5067,Higher cost
574,182795,Franklin Pierce University,Rindge,NH,03461-0060,1,41.0,51577.0,30134.0,14029.0,84524.543165,0.6611,1052.0,1627.0,0.6582,0.7277,Middle cost
575,182917,Magdalen College,Warner,NH,03278-4012,1,42.0,34956.0,9930.0,22581.0,61652.490196,0.3939,,78.0,0.7693,0.8846,Middle cost
576,182980,New England College,Henniker,NH,03242,1,42.0,52167.0,27674.0,12000.0,45101.044674,0.9979,,1684.0,0.5343,0.5131,Middle cost
577,183026,Southern New Hampshire University,Manchester,NH,03106-1045,1,22.0,49092.0,40334.0,8710.0,37912.992529,0.7282,,80170.0,0.6327,0.6111,Middle cost
578,183211,Rivier University,Nashua,NH,03060,1,13.0,44453.0,25490.0,18243.0,74997.254522,0.7261,,1376.0,0.723,0.7703,Middle cost
579,183239,Saint Anselm College,Manchester,NH,03102-1310,1,22.0,56405.0,32023.0,27000.0,134803.11772,0.7664,1223.0,2016.0,0.9003,0.871,Higher cost
580,183275,Thomas More College of Liberal Arts,Merrimack,NH,03054,1,22.0,32900.0,16226.0,25000.0,70300.756098,0.5045,1180.0,90.0,0.9143,0.9111,Middle cost
581,183822,Bloomfield College,Bloomfield,NJ,07003,2,21.0,43920.0,20951.0,18000.0,37104.018806,0.6062,960.0,1660.0,0.6152,0.0873,Middle cost
582,183910,Caldwell University,Caldwell,NJ,07006-6195,2,21.0,45961.0,22967.0,20500.0,57280.921764,0.6664,1051.0,1625.0,0.8173,0.3218,Middle cost
583,183974,Centenary University,Hackettstown,NJ,07840,2,21.0,46703.0,20117.0,19500.0,72743.079341,0.6682,987.0,1241.0,0.7372,0.5681,Middle cost
584,184348,Drew University,Madison,NJ,07940,2,21.0,65900.0,26359.0,19500.0,88678.550676,0.6922,,1530.0,0.8433,0.5235,Higher cost
585,184603,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,07666,2,21.0,49078.0,13339.0,18750.0,60882.136857,0.8924,,3245.0,0.7744,0.2203,Middle cost
586,184612,Felician University,Lodi,NJ,07644,2,21.0,47282.0,17362.0,20500.0,50106.615067,0.8055,999.0,1617.0,0.7612,0.2851,Middle cost
587,184694,Fairleigh Dickinson University-Florham Campus,Madison,NJ,07940,2,21.0,56370.0,21590.0,18750.0,60882.136857,0.8439,,2713.0,0.8348,0.5835,Higher cost
588,184773,Georgian Court University,Lakewood,NJ,08701-2697,2,13.0,47957.0,22344.0,17400.0,66214.373596,0.725,1036.0,1574.0,0.73,0.6264,Middle cost
589,184968,Holy Name Medical Center-Sister Claire Tynan School of Nursing,Englewood Cliffs,NJ,07632,2,21.0,39803.0,36540.0,14250.0,45348.554054,1.0,,151.0,,0.4106,Middle cost
590,185572,Monmouth University,West Long Branch,NJ,07764-1898,2,21.0,52729.0,29632.0,21500.0,96624.091747,0.7701,1141.0,4595.0,0.7958,0.7075,Middle cost
591,185679,JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Nursing,Plainfield,NJ,07061,2,21.0,27854.0,26897.0,12916.0,44049.069343,0.7391,,587.0,,0.276,Middle cost
592,186131,Princeton University,Princeton,NJ,08544-0070,2,13.0,66950.0,9749.0,9100.0,63667.640449,0.0548,1503.0,5301.0,0.9805,0.415,Higher cost
593,186186,Rabbinical College of America,Morristown,NJ,07960-3600,2,21.0,23234.0,13495.0,,37711.3125,0.8732,,224.0,0.6139,0.8438,Middle cost
594,186283,Rider University,Lawrenceville,NJ,08648-3099,2,21.0,57672.0,28387.0,20205.0,83065.344751,0.6967,1101.0,3830.0,0.789,0.5794,Higher cost
595,186432,Saint Peter's University,Jersey City,NJ,07306-5997,2,11.0,46196.0,12412.0,17500.0,44600.262816,0.7424,1032.0,2512.0,0.8199,0.1425,Middle cost
596,186584,Seton Hall University,South Orange,NJ,07079-2697,2,21.0,54967.0,28903.0,19500.0,86867.639949,0.7036,1236.0,5919.0,0.8395,0.4921,Middle cost
597,186618,College of Saint Elizabeth,Morristown,NJ,07960,2,21.0,50386.0,19575.0,12500.0,43968.470732,0.7255,,751.0,0.6526,0.245,Middle cost
598,186867,Stevens Institute of Technology,Hoboken,NJ,07030-5991,2,21.0,66642.0,37598.0,25000.0,133007.17515,0.4142,1412.0,3420.0,0.9451,0.6433,Higher cost
599,186900,Talmudical Academy-New Jersey,Adelphia,NJ,07710,2,21.0,20300.0,5701.0,,30050.52381,0.8333,,58.0,0.4849,0.9655,Middle cost
600,188182,University of the Southwest,Hobbs,NM,88240,6,41.0,25896.0,16748.0,13375.0,48745.138418,0.4478,,416.0,0.5026,0.274,Middle cost
601,188340,Vaughn College of Aeronautics and Technology,Flushing,NY,11369,2,11.0,46299.0,39418.0,15000.0,32448.40694,,,1533.0,0.7757,0.1324,Middle cost
602,188429,Adelphi University,Garden City,NY,11530-0701,2,21.0,49008.0,29004.0,19500.0,77136.406603,0.7418,1182.0,5307.0,0.8014,0.5012,Middle cost
603,188526,Albany College of Pharmacy and Health Sciences,Albany,NY,12208-3492,2,13.0,47221.0,29438.0,25000.0,92607.088435,0.7189,1228.0,857.0,0.8047,0.5718,Middle cost
604,188641,Alfred University,Alfred,NY,14802-1205,2,33.0,43294.0,19289.0,20500.0,69323.592551,0.6269,1102.0,1591.0,0.7054,0.6229,Middle cost
605,188669,The Ailey School,New York,NY,10019-4402,2,11.0,33946.0,28635.0,9500.0,54076.842105,0.3777,,93.0,,0.1935,Middle cost
606,188678,American Academy of Dramatic Arts-New York,New York,NY,10016,2,11.0,54230.0,44820.0,12000.0,65846.883598,0.8373,,270.0,,0.4,Middle cost
607,188687,American Academy McAllister Institute of Funeral Service,New York,NY,10019,2,11.0,24328.0,17431.0,9800.0,37021.68932,,,440.0,,0.5341,Middle cost
608,188854,American Musical and Dramatic Academy,New York,NY,10023,2,11.0,54338.0,40175.0,12000.0,70316.116719,0.2366,,1676.0,0.723,0.3932,Middle cost
609,188942,Associated Beth Rivkah Schools,Brooklyn,NY,11225-0000,2,11.0,19320.0,13243.0,,31114.666667,0.9701,,195.0,0.3333,0.9231,Lower cost
610,189088,Bard College,Annandale-On-Hudson,NY,12504-5000,2,31.0,70555.0,25885.0,20500.0,83934.442879,0.6456,,1795.0,0.8378,0.5688,Higher cost
611,189097,Barnard College,New York,NY,10027-6598,2,11.0,71071.0,29184.0,17125.0,97285.966,0.1392,1422.0,2557.0,0.9545,0.5154,Higher cost
612,189264,Beth Hatalmud Rabbinical College,Brooklyn,NY,11214-2594,2,11.0,14300.0,5800.0,,,,,6.0,0.5,1.0,Lower cost
613,189273,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,11204,2,11.0,14950.0,3650.0,,18336.277778,0.7879,,74.0,0.7097,1.0,Lower cost
614,189413,Boricua College,New York,NY,10032-1560,2,11.0,22221.0,17158.0,5500.0,17539.23262,,,639.0,0.532,0.0063,Middle cost
615,189705,Canisius College,Buffalo,NY,14208-1098,2,11.0,47672.0,20103.0,19500.0,78792.644205,0.787,1169.0,2191.0,0.837,0.7262,Middle cost
616,189848,Cazenovia College,Cazenovia,NY,13035,2,31.0,49151.0,39992.0,19000.0,57863.056466,0.8215,,822.0,0.6868,0.6825,Middle cost
617,189857,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,11230-2798,2,11.0,21665.0,14191.0,,38438.199005,1.0,,449.0,0.6406,0.8374,Middle cost
618,190008,Circle in the Square Theatre School,New York,NY,10019-6795,2,11.0,44640.0,44640.0,12000.0,74423.297297,0.3846,,48.0,,0.6667,Middle cost
619,190044,Clarkson University,Potsdam,NY,13699,2,33.0,65899.0,30485.0,24069.0,103120.71532,0.7108,1263.0,2983.0,0.8541,0.8113,Higher cost
620,190099,Colgate University,Hamilton,NY,13346-1398,2,32.0,69860.0,26041.0,14534.0,112062.65632,0.2493,1443.0,2934.0,0.9421,0.6455,Higher cost
621,190114,Metropolitan College of New York,New York,NY,10006-1742,2,11.0,31728.0,22022.0,15250.0,21737.972857,0.7895,,697.0,0.4043,0.043,Middle cost
622,190150,Columbia University in the City of New York,New York,NY,10027,2,11.0,74435.0,22637.0,19000.0,65422.5,0.0591,1512.0,8216.0,0.9773,0.3612,Higher cost
623,190248,Concordia College-New York,Bronxville,NY,10708-1998,2,21.0,39758.0,16429.0,18776.0,55396.513699,0.8133,1049.0,1202.0,0.7622,0.5374,Middle cost
624,190372,Cooper Union for the Advancement of Science and Art,New York,NY,10003-7120,2,11.0,62013.0,15524.0,13000.0,68090.162304,0.1602,1417.0,845.0,0.9386,0.3172,Higher cost
625,190415,Cornell University,Ithaca,NY,14853,2,13.0,70301.0,30494.0,13500.0,96568.987435,0.1061,1471.0,15105.0,0.9724,0.3652,Higher cost
626,190451,Pomeroy College of Nursing at Crouse Hospital,Syracuse,NY,13210-1687,2,12.0,20716.0,19064.0,13000.0,58502.62069,0.6591,,247.0,,0.6842,Middle cost
627,190503,Culinary Institute of America,Hyde Park,NY,12538-1499,2,21.0,46607.0,30262.0,12000.0,73152.407588,0.9797,,2956.0,0.7692,0.4672,Middle cost
628,190716,D'Youville College,Buffalo,NY,14201-1084,2,11.0,37752.0,20345.0,21333.0,62148.068287,0.996,1072.0,1620.0,0.7786,0.7173,Middle cost
629,190725,Daemen College,Amherst,NY,14226-3592,2,21.0,39367.0,19744.0,14567.0,61188.215574,0.5392,,1712.0,0.7702,0.7553,Middle cost
630,190752,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,Far Rockaway,NY,11691-5219,2,11.0,22250.0,12572.0,,,0.8333,,33.0,0.8095,1.0,Middle cost
631,190761,Dominican College of Blauvelt,Orangeburg,NY,10962-1210,2,21.0,40926.0,19424.0,16575.0,64022.568777,0.7677,1038.0,1433.0,0.7407,0.3322,Middle cost
632,190983,Elmira College,Elmira,NY,14901,2,13.0,54239.0,23683.0,26827.0,79328.065737,0.8445,,787.0,0.7129,0.7573,Middle cost
633,191241,Fordham University,Bronx,NY,10458,2,11.0,67393.0,36301.0,22000.0,136012.43669,0.4602,1354.0,9392.0,0.9044,0.5626,Higher cost
634,191515,Hamilton College,Clinton,NY,13323,2,22.0,67670.0,25160.0,14750.0,110967.23007,0.2128,1446.0,1989.0,0.9506,0.6325,Higher cost
635,191533,Hartwick College,Oneonta,NY,13820-4020,2,33.0,57251.0,23564.0,19500.0,79451.5712,0.8334,1140.0,1165.0,0.6985,0.6309,Higher cost
636,191621,Hilbert College,Hamburg,NY,14075-1597,2,21.0,28858.0,15188.0,19810.0,56347.237792,0.8358,,725.0,0.6936,0.6993,Middle cost
637,191630,Hobart William Smith Colleges,Geneva,NY,14456,2,32.0,69775.0,32994.0,24374.0,132110.42553,0.5717,1264.0,2206.0,0.8593,0.7384,Higher cost
638,191649,Hofstra University,Hempstead,NY,11549,2,21.0,58126.0,32435.0,18500.0,93708.07994,0.632,1253.0,6616.0,0.8125,0.5559,Higher cost
639,191676,Houghton College,Houghton,NY,14744,2,43.0,42525.0,23170.0,19500.0,68970.554945,0.9509,,981.0,0.849,0.7217,Middle cost
640,191931,Iona College,New Rochelle,NY,10801-1890,2,21.0,51146.0,28754.0,16000.0,86125.196888,0.8816,1089.0,3005.0,0.7493,0.5271,Middle cost
641,191968,Ithaca College,Ithaca,NY,14850-7002,2,23.0,61316.0,33164.0,20498.0,107970.47027,0.6854,,6072.0,0.8383,0.7279,Higher cost
642,192040,Jewish Theological Seminary of America,New York,NY,10027-4649,2,11.0,74504.0,50794.0,14000.0,174263.25,0.4676,1444.0,146.0,0.9136,0.7603,Higher cost
643,192110,The Juilliard School,New York,NY,10023-6588,2,11.0,64256.0,29511.0,25000.0,100696.35052,0.0762,,487.0,0.9462,0.3532,Higher cost
644,192165,Kehilath Yakov Rabbinical Seminary,Ossining,NY,10562,2,41.0,14125.0,2551.0,,20196.283582,,,159.0,0.9425,1.0,Lower cost
645,192192,Keuka College,Keuka Park,NY,14478,2,32.0,47434.0,25359.0,20750.0,55430.589448,0.856,,1671.0,0.6872,0.7762,Middle cost
646,192323,Le Moyne College,Syracuse,NY,13214-1301,2,21.0,47551.0,22715.0,19500.0,85606.193687,0.688,1189.0,2607.0,0.836,0.771,Middle cost
647,192448,Long Island University,Brookville,NY,11548-1327,2,21.0,48623.0,24832.0,18625.0,49469.008576,0.7554,1167.0,6323.0,0.7514,0.3546,Middle cost
648,192624,Machzikei Hadath Rabbinical College,Brooklyn,NY,11204-1805,2,11.0,22153.0,10854.0,,22141.47541,0.9,,149.0,0.9296,0.9933,Middle cost
649,192703,Manhattan College,Riverdale,NY,10471-4098,2,11.0,56535.0,28845.0,21500.0,96753.200535,0.7455,1174.0,3654.0,0.834,0.5493,Higher cost
